FeatureResult,Distraction,Attention,BodySpeed,EyesOffScreen,PressesCount,EYEScan,EYEDwell,SingleFastPresses,EEGAB,Targets
0.388114503,0.154736018,0.418259974,0.19117058,0,0,0.65785141,0.458900422,0,0.733584939,correct
-0.44634302,0.53439387,0.231333621,0.660223698,0,0,0.537700848,0.231803109,0,0.253890896,mistake
-0.688864113,0.953202098,0.485473646,0.958192854,0,0.219452792,0.407392966,0.457199388,0,0.446751285,correct
-0.013162859,0.739760789,0.730823405,0.913946868,0,0,0.497180904,0.603160171,0.978242228,0.536868681,correct
0.036836433,0.548389873,0.573401262,0.510530057,0,0.166985181,0.397960279,0.850757806,0,0.651562942,correct
0.684110357,0.219619148,0.684119871,0.271331267,0,0,0.390717505,0.253210892,0.975049003,0.791879318,correct
-0.091374488,0.550320342,0.488278429,0.252951011,0,0.426949249,0.372902699,0.836605193,0,0.299737963,correct
-0.583900774,0.946464081,0.550004169,0.427333631,0,0.741987445,0.178107388,0.656309671,0,0.790819032,correct
0.009698032,0.187554355,0.194139174,0.231716411,0,0,0.357509583,0.310159619,0,0.191181453,correct
0.811220061,0.108802603,0.659608918,0.134421559,0,0,0.638106032,0.515456859,0.908389783,0.282556791,correct
-0.161509039,0.608508482,0.498846255,0.175196609,0,0.576592928,0.419104099,0.562375182,0,0.346399431,correct
0.172503514,0.2126087,0.329736012,0.26267012,0,0,0.53396707,0.456595955,0,0.468153337,correct
0.708893307,0.183973018,0.665300994,0.227291803,0,0,0.368930036,0.437174734,0.998884004,0.507566601,correct
0.06642133,0.549072366,0.594171457,0.099757902,0,0.57860053,0.526695995,0.821565199,0,0.398265471,correct
-0.848372744,0.775664159,0.199631727,0.958304142,0,0,0.43652244,0.232192205,0,0.214434466,correct
-0.900419612,1,0.388628521,0.879439317,0,0.795563819,0.184009588,0.399872275,0,0.37739103,correct
0.226150636,0.234520129,0.388073036,0.289740873,0,0,0.401746263,0.563303341,0,0.751743425,mistake
0.866121733,0.10825305,0.696336781,0.133742606,0,0,0.23139908,0.614576805,1,0.234542528,correct
0.049064812,0.686567368,0.719881644,0.84822838,0,0,0.382715253,0.871992066,1,0.135977812,correct
-0.291433994,0.470345935,0.272466603,0.581094863,0,0,0.335360343,0.343238778,0,0.526763584,correct
-0.239134052,0.614643655,0.452275203,0.527188008,0,0.232181306,0.22764948,0.542351153,0,0.34596806,correct
-0.388412769,0.722312043,0.458585569,0.693929462,0,0.19846013,0.658007641,0.45314012,0,0.16124941,correct
0.590853064,0.15147265,0.552653063,0.18713881,0,0,0.199906015,0.587977918,0.860757564,0.252780354,correct
0.139248007,0.245083962,0.339631281,0.141050485,0,0.16174161,0.152528882,0.451333822,0,0.282228632,correct
0.099665147,0.203392906,0.271064053,0.251284351,0,0,0.315428644,0.383911117,0,0.499818219,correct
-0.901520391,0.945002953,0.332884062,1,0,0.167515907,0.215091819,0.39740536,0,0.221739225,correct
-0.874696897,1,0.40609386,0.978230778,0,0.411192404,0.367409472,0.352059423,0,0.450221205,correct
-0.477877823,0.624692916,0.300221006,0.771784802,0,0,0.379412454,0.6092633,0,0.339469422,correct
-0.700247346,1,0.524542502,0.801311512,0,1,0.513158866,0.681346933,0,0.308761624,correct
0.333661714,0.615530914,0.842082239,0.76046549,0,0,0.983213238,0.716042468,1,0.174181917,correct
0.228825091,0.219091561,0.389779095,0,0.135292289,0,0.346203333,0.256678833,0.590251797,0.000628668,mistake
0.059852456,0.122439041,0.167084792,0,0,0.075607924,0.256810341,0.180430993,0,0.00184444,correct
0.31607898,0.087163536,0.322936376,0,0,0.053824776,0.538904582,0.406454817,0,0.008597006,correct
0.916405292,0,0.683574333,0,0,0,0.434176975,0.423637536,0.945490932,0.295078024,correct
0.504046312,0.189836595,0.565819934,0,0,0.117226913,0.306026074,0.339262988,0,1,correct
0.660273857,0.070719912,0.563238086,0,0,0.043670594,0.369513155,0.351571236,0,1,mistake
-0.179310624,0.629752898,0.495999698,0,0.340412855,0.0484689,0.453508561,0.388180689,0,0.662513806,correct
0.480887801,0.088679982,0.44738869,0,0,0.054761204,0.380442371,0.441516108,0,0.522226119,correct
0.557837076,0,0.416107491,0,0,0,0.355131323,0.40491264,0,0.548259501,mistake
-0.166088101,0.553959423,0.430069302,0,0,0.34207816,0.331181464,0.292892587,0,0.337884678,mistake
-0.222636998,1,0.833928352,0,0,1,0.357476328,0.264517684,0,1,mistake
0.804199202,0,0.599876428,0,0,0,0.313157691,0.273896712,0.855370371,0.397649345,correct
0.937354026,0,0.699200625,0,0,0,0.338517198,0.403856642,0.779740929,0.634318802,correct
0.854294159,0.362756234,1,0,0,0.224007355,0.888600255,1,0,1,correct
0.250292598,0.060013157,0.246713951,0,0,0.037059015,0.310221879,0.216504219,0,0.206702114,correct
-0.249246165,1,0.814079771,0,0,1,0.361113647,0.198473494,0,1,correct
0.678703295,0,0.506265248,0,0,0,0.402152091,0.325977757,0.604235462,0.226894568,correct
0.586591303,0.455710447,0.893266584,0,0.28140796,0,0.405438332,0.365436111,1,0.89999113,correct
0.246847044,0.371503082,0.555633734,0,0.229408663,0,0.292299257,0.216315525,0.476086171,0.736676243,mistake
-0.128638434,0.432636501,0.336681215,0,0.267159456,0,0.295989377,0.480573259,0,0.282012874,mistake
0.743948754,0,0.554933803,0,0,0,0.367694446,0.377099462,0,1,correct
0.26099579,0.20560614,0.400290768,0,0,0.126964841,0.395736679,0.426573194,0,0.291421995,correct
-0.174230758,1,0.870036026,0,0.155188213,1,0.507449985,0.357553712,0,0.870518179,correct
0.151031789,0.753932725,0.86659189,0,0.46556464,0,0.385026145,0.407287172,1,0.771486378,correct
0.434265038,0,0.323931383,0,0,0,0.293026668,0.309555013,0,0.415906473,mistake
1,0,0.876389069,0,0,0,0.377994614,0.444945243,0.884939799,1,correct
-0.622995775,1,0.535288671,0,0.260562926,1,0.299492088,0.286815213,0,0.096719409,correct
1,0,0.822429526,0,0,0,0.370095551,0.355448254,1,0.479974892,correct
0.846276804,0,0.63126338,0,0,0,0.755801918,0.848803555,0,0.380179909,mistake
0.776530186,0,0.579237275,0,0,0,0.512907334,0.659886748,0.488257531,0.133883683,correct
0.838192184,0,0.625232818,0,0,0,0.295536199,0.305977951,0.9142641,0.400851132,correct
-0.639698239,1,0.522829799,0,0.25738533,0.876577918,0.328244508,0.20280737,0,0.112802298,correct
-0.018893864,0.542627313,0.52853381,0,0.202938433,0.132141981,0.708350785,0.445231562,0,0.357458522,mistake
-0.734388497,1,0.452197482,0,0.555410448,0.357400995,0.555548923,0.398695213,0,0.059808571,correct
0.051535866,0.305163246,0.343605402,0,0.188442831,0,0.575705524,0.356160523,0,0.148480131,mistake
-0.417473729,1,0.688593761,0,0.942214153,0,0.666349554,0.383127644,0.817336044,0.254247849,correct
-0.023431597,0.28626822,0.268789885,0,0.137049331,0.03972554,0.419027432,0.262053505,0,0.1338216,mistake
-0.123173412,1,0.908121239,0,1,0,1,1,0.625222733,0.196402495,correct
0.074440155,0.690207675,0.74573483,0,0,0.426213476,0.923520457,0.924014731,0,0.173015828,correct
1,0,0.984054548,0,0,0,1,1,1,0.023290908,correct
-0.624434515,1,0.534215471,0,1,0.039572088,0.747201163,0.866677823,0,0.020629592,mistake
0.801295732,0,0.597710642,0,0,0,0.839239776,1,0,0.040050839,correct
-0.356123226,1,0.73435695,0,0.229408663,1,0.72590574,0.391221841,0,0.191799226,correct
0.876986551,0,0.654170706,0,0,0,0.315264496,0.491418349,1,0.160453801,correct
0.790821613,0,0.589897681,0,0,0,0.523071256,0.827181778,0.420733875,0.061099616,correct
0.418342463,0.063505995,0.37556025,0,0,0.039215894,0.403236689,0.675279806,0,0.057562958,mistake
0.138846207,0.223463793,0.327033364,0,0,0.137992206,0.316078407,0.283417648,0,0.350034437,correct
0.436556959,0,0.325640996,0,0,0,0.353417237,0.437833208,0,0.232612984,correct
-0.031142156,0.613755786,0.592610727,0.758272386,0,0,0.823961128,0.485053307,0.697810761,0.174244537,correct
0.741529719,0.287181524,0.790669137,0.354802064,0,0,0.806717221,0.314384436,0.843912771,1,correct
0.28238356,0.172800897,0.36453512,0.213489064,0,0,0.404458458,0.403112721,0,0.805092663,correct
0.912756394,0.226983959,0.846731929,0.280430217,0,0,0.364241426,1,0.978717484,0.784959757,correct
1,0.108636376,0.85010728,0.134216191,0,0,0.426542053,0.685237966,1,0.741645225,correct
0.701312408,0.240007625,0.716188284,0.29652047,0,0,0.564969182,0.520126172,1,0.211818613,correct
0.638841826,0.330456802,0.764220868,0.408267056,0,0,0.582504147,0.324593072,1,0.524445894,correct
0.827623288,0.289325195,0.851269056,0.357450488,0,0,0.471159221,0.993156921,1,0.55308625,correct
0.519201634,0.249612469,0.60214263,0.308386897,0,0,0.624410231,0.423127482,0.715938976,0.448315564,correct
-0.046223387,1,0.96861501,0.548557807,1,0,1,0.890163481,0.855039271,1,correct
1,0.137854572,1,0.170314183,0,0,1,0.678200347,1,1,correct
-0.314159264,0.601120182,0.38781073,0.742661568,0,0,0.436033922,0.931386027,0,0.348212668,correct
-0.325900184,0.563823005,0.342541643,0.696582296,0,0,0.331555178,0.392574103,0,0.791237804,correct
0.850412914,0.21246113,0.789878807,0.262487803,0,0,0.431605938,0.605185936,1,0.661533881,correct
0.808296203,0.124812534,0.673633593,0.154201231,0,0,0.633979654,0.354213616,1,0.331058745,correct
1,0.16818683,0.867491218,0.207788556,0,0,1,0.455215486,0.99716053,0.755735129,correct
-0.599659645,0.809413343,0.402253393,1,0,0,0.755214955,0.42772823,0,0.596582206,correct
-0.219014485,0.776862912,0.628155345,0.959785157,0,0,0.421954967,0.51084371,1,0.211868123,mistake
0.388114503,0.154736018,0.418259974,0.19117058,0,0,0.65785141,0.458900422,0,0.733584939,correct
-0.44634302,0.53439387,0.231333621,0.660223698,0,0,0.537700848,0.231803109,0,0.253890896,mistake
-0.688864113,0.953202098,0.485473646,0.958192854,0,0.219452792,0.407392966,0.457199388,0,0.446751285,correct
-0.013162859,0.739760789,0.730823405,0.913946868,0,0,0.497180904,0.603160171,0.978242228,0.536868681,correct
0.036836433,0.548389873,0.573401262,0.510530057,0,0.166985181,0.397960279,0.850757806,0,0.651562942,correct
0.684110357,0.219619148,0.684119871,0.271331267,0,0,0.390717505,0.253210892,0.975049003,0.791879318,correct
-0.091374488,0.550320342,0.488278429,0.252951011,0,0.426949249,0.372902699,0.836605193,0,0.299737963,correct
-0.583900774,0.946464081,0.550004169,0.427333631,0,0.741987445,0.178107388,0.656309671,0,0.790819032,correct
0.009698032,0.187554355,0.194139174,0.231716411,0,0,0.357509583,0.310159619,0,0.191181453,correct
0.811220061,0.108802603,0.659608918,0.134421559,0,0,0.638106032,0.515456859,0.908389783,0.282556791,correct
-0.161509039,0.608508482,0.498846255,0.175196609,0,0.576592928,0.419104099,0.562375182,0,0.346399431,correct
0.172503514,0.2126087,0.329736012,0.26267012,0,0,0.53396707,0.456595955,0,0.468153337,correct
0.708893307,0.183973018,0.665300994,0.227291803,0,0,0.368930036,0.437174734,0.998884004,0.507566601,correct
0.06642133,0.549072366,0.594171457,0.099757902,0,0.57860053,0.526695995,0.821565199,0,0.398265471,correct
-0.848372744,0.775664159,0.199631727,0.958304142,0,0,0.43652244,0.232192205,0,0.214434466,correct
-0.900419612,1,0.388628521,0.879439317,0,0.795563819,0.184009588,0.399872275,0,0.37739103,correct
0.226150636,0.234520129,0.388073036,0.289740873,0,0,0.401746263,0.563303341,0,0.751743425,mistake
0.866121733,0.10825305,0.696336781,0.133742606,0,0,0.23139908,0.614576805,1,0.234542528,correct
0.049064812,0.686567368,0.719881644,0.84822838,0,0,0.382715253,0.871992066,1,0.135977812,correct
-0.291433994,0.470345935,0.272466603,0.581094863,0,0,0.335360343,0.343238778,0,0.526763584,correct
-0.239134052,0.614643655,0.452275203,0.527188008,0,0.232181306,0.22764948,0.542351153,0,0.34596806,correct
-0.388412769,0.722312043,0.458585569,0.693929462,0,0.19846013,0.658007641,0.45314012,0,0.16124941,correct
0.590853064,0.15147265,0.552653063,0.18713881,0,0,0.199906015,0.587977918,0.860757564,0.252780354,correct
0.139248007,0.245083962,0.339631281,0.141050485,0,0.16174161,0.152528882,0.451333822,0,0.282228632,correct
0.099665147,0.203392906,0.271064053,0.251284351,0,0,0.315428644,0.383911117,0,0.499818219,correct
-0.901520391,0.945002953,0.332884062,1,0,0.167515907,0.215091819,0.39740536,0,0.221739225,correct
-0.874696897,1,0.40609386,0.978230778,0,0.411192404,0.367409472,0.352059423,0,0.450221205,correct
-0.477877823,0.624692916,0.300221006,0.771784802,0,0,0.379412454,0.6092633,0,0.339469422,correct
-0.700247346,1,0.524542502,0.801311512,0,1,0.513158866,0.681346933,0,0.308761624,correct
0.333661714,0.615530914,0.842082239,0.76046549,0,0,0.983213238,0.716042468,1,0.174181917,correct
0.228825091,0.219091561,0.389779095,0,0.135292289,0,0.346203333,0.256678833,0.590251797,0.000628668,mistake
0.059852456,0.122439041,0.167084792,0,0,0.075607924,0.256810341,0.180430993,0,0.00184444,correct
0.31607898,0.087163536,0.322936376,0,0,0.053824776,0.538904582,0.406454817,0,0.008597006,correct
0.916405292,0,0.683574333,0,0,0,0.434176975,0.423637536,0.945490932,0.295078024,correct
0.504046312,0.189836595,0.565819934,0,0,0.117226913,0.306026074,0.339262988,0,1,correct
0.660273857,0.070719912,0.563238086,0,0,0.043670594,0.369513155,0.351571236,0,1,mistake
-0.179310624,0.629752898,0.495999698,0,0.340412855,0.0484689,0.453508561,0.388180689,0,0.662513806,correct
0.480887801,0.088679982,0.44738869,0,0,0.054761204,0.380442371,0.441516108,0,0.522226119,correct
0.557837076,0,0.416107491,0,0,0,0.355131323,0.40491264,0,0.548259501,mistake
-0.166088101,0.553959423,0.430069302,0,0,0.34207816,0.331181464,0.292892587,0,0.337884678,mistake
-0.222636998,1,0.833928352,0,0,1,0.357476328,0.264517684,0,1,mistake
0.804199202,0,0.599876428,0,0,0,0.313157691,0.273896712,0.855370371,0.397649345,correct
0.937354026,0,0.699200625,0,0,0,0.338517198,0.403856642,0.779740929,0.634318802,correct
0.854294159,0.362756234,1,0,0,0.224007355,0.888600255,1,0,1,correct
0.250292598,0.060013157,0.246713951,0,0,0.037059015,0.310221879,0.216504219,0,0.206702114,correct
-0.249246165,1,0.814079771,0,0,1,0.361113647,0.198473494,0,1,correct
0.678703295,0,0.506265248,0,0,0,0.402152091,0.325977757,0.604235462,0.226894568,correct
0.586591303,0.455710447,0.893266584,0,0.28140796,0,0.405438332,0.365436111,1,0.89999113,correct
0.246847044,0.371503082,0.555633734,0,0.229408663,0,0.292299257,0.216315525,0.476086171,0.736676243,mistake
-0.128638434,0.432636501,0.336681215,0,0.267159456,0,0.295989377,0.480573259,0,0.282012874,mistake
0.743948754,0,0.554933803,0,0,0,0.367694446,0.377099462,0,1,correct
0.26099579,0.20560614,0.400290768,0,0,0.126964841,0.395736679,0.426573194,0,0.291421995,correct
-0.174230758,1,0.870036026,0,0.155188213,1,0.507449985,0.357553712,0,0.870518179,correct
0.151031789,0.753932725,0.86659189,0,0.46556464,0,0.385026145,0.407287172,1,0.771486378,correct
0.434265038,0,0.323931383,0,0,0,0.293026668,0.309555013,0,0.415906473,mistake
1,0,0.876389069,0,0,0,0.377994614,0.444945243,0.884939799,1,correct
-0.622995775,1,0.535288671,0,0.260562926,1,0.299492088,0.286815213,0,0.096719409,correct
1,0,0.822429526,0,0,0,0.370095551,0.355448254,1,0.479974892,correct
0.846276804,0,0.63126338,0,0,0,0.755801918,0.848803555,0,0.380179909,mistake
0.776530186,0,0.579237275,0,0,0,0.512907334,0.659886748,0.488257531,0.133883683,correct
0.838192184,0,0.625232818,0,0,0,0.295536199,0.305977951,0.9142641,0.400851132,correct
-0.639698239,1,0.522829799,0,0.25738533,0.876577918,0.328244508,0.20280737,0,0.112802298,correct
-0.018893864,0.542627313,0.52853381,0,0.202938433,0.132141981,0.708350785,0.445231562,0,0.357458522,mistake
-0.734388497,1,0.452197482,0,0.555410448,0.357400995,0.555548923,0.398695213,0,0.059808571,correct
0.051535866,0.305163246,0.343605402,0,0.188442831,0,0.575705524,0.356160523,0,0.148480131,mistake
-0.417473729,1,0.688593761,0,0.942214153,0,0.666349554,0.383127644,0.817336044,0.254247849,correct
-0.023431597,0.28626822,0.268789885,0,0.137049331,0.03972554,0.419027432,0.262053505,0,0.1338216,mistake
-0.123173412,1,0.908121239,0,1,0,1,1,0.625222733,0.196402495,correct
0.074440155,0.690207675,0.74573483,0,0,0.426213476,0.923520457,0.924014731,0,0.173015828,correct
1,0,0.984054548,0,0,0,1,1,1,0.023290908,correct
-0.624434515,1,0.534215471,0,1,0.039572088,0.747201163,0.866677823,0,0.020629592,mistake
0.801295732,0,0.597710642,0,0,0,0.839239776,1,0,0.040050839,correct
-0.356123226,1,0.73435695,0,0.229408663,1,0.72590574,0.391221841,0,0.191799226,correct
0.876986551,0,0.654170706,0,0,0,0.315264496,0.491418349,1,0.160453801,correct
0.790821613,0,0.589897681,0,0,0,0.523071256,0.827181778,0.420733875,0.061099616,correct
0.418342463,0.063505995,0.37556025,0,0,0.039215894,0.403236689,0.675279806,0,0.057562958,mistake
0.138846207,0.223463793,0.327033364,0,0,0.137992206,0.316078407,0.283417648,0,0.350034437,correct
0.436556959,0,0.325640996,0,0,0,0.353417237,0.437833208,0,0.232612984,correct
-0.695098574,1,0.334445667,0,1,0,0.712623881,0,0,0.055649262,mistake
-0.538004878,1,0.484862304,0,1,0,0.105981682,0.007821612,0,1,correct
0.466195663,0,0.446380636,0,0,0,0.023225711,0.002179273,0,1,mistake
1,0,1,0,0,0,0.915705137,1,0,0.847148755,mistake
1,0,1,0,0,0,0.277780277,0.013211862,1,1,mistake
0.988962281,0,0.946927754,0,0,0,0.066965621,0.005861469,1,1,correct
1,0,1,0,0,0,0.472933286,0.197898818,1,0.364473848,mistake
1,0,1,0,0,0,1,1,0,0.456593907,mistake
0.430061549,0,0.411782355,0,0,0,0.129214996,0.014016775,0,0.80269564,mistake
0.203882343,0,0.195216595,0,0,0,0.064785249,0.002494379,0,0.381162921,mistake
0.922055335,0,0.882864598,0,0,0,0.94832711,0.885491947,0,0.19425673,mistake
1,0,0.961166747,0,0,0,1,1,0,0.207947867,mistake
0.284680904,0.035143499,0.30772442,0,0,0.016434973,0.060416383,0.005498233,0,0.598237032,correct
-0.771114736,1,0.261660471,0,0.520508055,0,0.215782921,0.005256021,0,0.38003541,correct
-0.248628948,1,0.761938695,0,0.291484511,0.361937938,0.11738126,0.005436251,0,1,mistake
0.768643004,0,0.735972855,0,0,0,0.067396028,0.005656032,1,0.565843016,correct
0.46479298,0,0.445037572,0,0,0,0.020027562,0.002292199,0,1,mistake
-0.195606158,1,0.812707822,0,0.202419799,0.576818461,0.033139857,0.001340144,0,0.832434878,correct
-0.164852329,0.420143421,0.262297921,0,0.052805165,0.143676287,0.019564792,0.001361893,0,0.457069955,correct
-0.251747019,1,0.758953153,0,0,1,0.045653444,0.00403097,0,0.693747723,mistake
0.415458765,0,0.397800243,0,0,0,0.026637673,0.002174277,0,0.884996398,mistake
-0.528876367,0.916605749,0.410208569,0,0.428653692,0,0.042391217,0.001573962,0,0.898347004,mistake
-0.352358849,0.554724364,0.217342059,0,0.223074881,0.036343792,0.049638701,0.001819164,0,0.353299281,mistake
-0.044824135,0.194778722,0.151859777,0,0.09108891,0,0.041414295,0.00192781,0,0.305503161,mistake
-0.86548228,1,0.171303894,0,0.594866349,0,0.073303445,0.002114582,0,0.318093369,mistake
0.220243915,0,0.210882741,0,0,0,0.033606178,0.001286841,0,0.449537074,mistake
0.017886241,0.165769125,0.182895135,0,0.077522476,0,0.045724177,0.001209413,0,0.373204668,mistake
-0.338975718,0.519409924,0.194841918,0,0.242903759,0,0.049999322,0.001687479,0,0.395895057,mistake
0.106979409,0.352061265,0.454493656,0,0,0.164642608,0.170082806,0.009902378,0,0.578624375,correct
0.36339101,0,0.347945559,0,0,0,0.071556067,0.004982768,0,0.722745635,correct
0,1,1,0,0,1,1,1,0,0.421802307,mistake
0.665894145,0,0.637591199,0,0,0,1,0.106460675,0,0.358184385,mistake
0.584040053,0,0.559216207,0,0,0,0.951516493,0.129099121,0,0.203990033,mistake
0.070947952,0,0.067932404,0,0,0,0.030393278,0.001866395,0,0.123791508,mistake
-0.569636297,1,0.454575337,0,0.318811184,1,0.030164533,0.001016505,0,0.063621026,correct
-0.802118697,0.875893402,0.107867695,0,0.312304833,0.097309597,0.065344963,0.002820862,0,0.078402528,correct
-0.594945408,0.863926478,0.294268433,0,0,0.404018058,0.10155436,0.003215381,0,0.308550749,correct
0.61434379,0,0.588231923,0,0,0,0.203446402,0.011251018,1,0.077030804,correct
-0.458914521,0.61296294,0.17355397,0,0,0.286654134,0.154376731,0.005510777,0,0.073140232,correct
-0.052240731,0.168750084,0.118729776,0,0,0.078916532,0.129344563,0.007935314,0,0.053372602,correct
-0.705028116,1,0.324938167,0,0,0.700482922,0.136495027,0.011213725,0,0.078271083,correct
0.96247996,0,0.921571028,0,0,0,1,1,0,0.11699041,mistake
0.554926738,0,0.531340315,0,0,0,1,0.110012656,0,0.110557779,correct
0.106358647,0,0.101838015,0,0,0,0.093437677,0.008610075,0,0.131889831,correct
0.152969966,0,0.146468181,0,0,0,0.1375227,0.01087359,0,0.188063651,mistake
0.157183237,0,0.150502373,0,0,0,0.101706683,0.022584644,0,0.221435774,mistake
0.537530768,0,0.514683737,0,0,0,1,0.037176417,0,0.145131298,mistake
0.580242524,0,0.555580087,0,0,0,1,0.037176417,0,0.239076504,correct
0.226597742,0,0.21746939,0,0,0,0,0,0,0.564434568,mistake
0.625439728,0,0.600244271,0,0,0,1,0,0,0.557914038,correct
1,0,1,0,0,0,1,1,0,0.640282008,mistake
1,0,0.96064082,0,0,0,1,1,0,0.493311296,mistake
0.369449217,0,0.35456618,0,0,0,0.374513909,0.163219226,0,0.382531592,mistake
0.61363322,0,0.58891338,0,0,0,0.220735212,0.925360606,0,0.382409272,mistake
0.584896341,0,0.561334149,0,0,0,0.854705752,0.225229285,0,0.376989076,mistake
1,0,0.994503043,0,0,0,0.883344571,0.051113667,1,0.583270272,mistake
0,1,1,0,0,1,0.583291067,0.53487652,0,0.585497562,correct
0.641905173,0.275992374,0.892038789,0,0,0.105097683,0.558527287,1,0,0.626990228,correct
0.276737616,0.217360453,0.482949862,0,0,0.082770693,0.340440767,0.218827256,0,0.612470212,correct
0.284853986,0.448396704,0.721775521,0,0,0.170749119,1,0.163797744,0,0.589098648,correct
1,0,0.990309205,0,0,0,0.859114113,0.041102826,1,0.592625716,correct
-0.060720869,0.399674721,0.341399955,0,0,0.152195825,0.093167314,0.004632439,0,0.71997228,mistake
-0.859498505,1,0.175125868,0,0.675287168,0,0.127544231,0.016756616,0,0.310232518,mistake
-0.303563131,0.430668709,0.139334433,0,0.163998312,0,0.045160834,0.005618233,0,0.31085882,mistake
0.257784766,0,0.247400064,0,0,0,0.448524331,0.020390051,0,0.173204254,mistake
1,0,1,0,0,0,1,1,0,0.803425466,mistake
0.716362888,0,0.687504647,0,0,0,1,0.369302068,0,0.415093374,correct
0.824268053,0,0.791062918,0,0,0,0.608905282,1,0,0.444272208,mistake
0.417861256,0,0.401027971,0,0,0,0.653235502,0.029684446,0,0.35793481,mistake
0.190775773,0,0.183090488,0,0,0,0.244472015,0.015986396,0,0.21474686,mistake
0.109062824,0.602936193,0.707605488,0,0.229597637,0,0.048585245,0.004776876,1,0.499314124,correct
-0.771667148,1,0.259418992,0,0.633372792,0,0.076584754,0.002910818,0,0.593817793,mistake
-0.488069649,0.628058534,0.159650473,0,0.239164205,0,0.017279635,0.001772311,0,0.395315545,mistake
-0.412451311,1,0.604164038,0,0.37031877,1,0.044672393,0.005931482,0,0.517483789,correct
-0.215598498,1,0.793086756,0,1,0,0.269512764,0.018950532,1,0.705392107,correct
0.234955004,0,0.225489985,0,0,0,0.046057091,0.01027166,0,0.528923003,mistake
0.155628175,0.219900114,0.369258903,0,0,0.083737794,0.115045772,0.006814242,0,0.753842035,correct
0.439291362,0.469467949,0.891062727,0,0,0.178773033,1,0.740505822,0,0.446109739,mistake
-0.689546227,1,0.338231722,0,0,0.752765888,0.067859401,0.038584871,0,0.585572169,mistake
0.945831388,0,0.907729148,0,0,0,1,1,0,0.355980811,mistake
0.293821644,0,0.281985219,0,0,0,0.212634933,0.182144127,0,0.337104195,correct
0.207363186,0,0.199009687,0,0,0,0.14048281,0.009152411,0,0.366887801,mistake
0.441225612,0,0.423451107,0,0,0,0.082788799,0.016264465,0,1,mistake
-0.841969508,1,0.191948719,0,0.58871189,0,0.062722912,0.004481545,0,0.430992059,mistake
-0.793419379,1,0.238543037,0,0.834900499,0,0.17883248,0.012548279,0,0.427749758,correct
0.200985544,0,0.192888964,0,0,0,0.236781383,0.051562843,0,0.212292662,mistake
-0.825077883,1,0.208159875,0,0.510216971,0,0.086927384,0.005530241,0,0.447814408,correct
0.393401243,0,0.377553314,0,0,0,0.116157168,0.066391153,0,0.797378747,mistake
-0.065194006,0.352932901,0.290365196,0,0.038914854,0.095481723,0.024061565,0.002149764,0,0.491684044,correct
0.235951287,0,0.226446133,0,0,0,0.095685928,0.00684533,0,0.485202149,mistake
0.374094195,0,0.359024039,0,0,0,0.092488246,0.023200039,0,0.816146666,correct
0.151853434,0,0.145736111,0,0,0,0.029663793,0.00553315,0,0.343056287,mistake
-0.357414872,0.61220353,0.269186898,0,0,0.233126632,0.068695863,0.008122701,0,0.334060231,correct
0.682402023,0,0.654911874,0,0,0,0.160557507,0.01443529,1,0.275874124,correct
0.985145207,0,0.945459233,0,0,0,0.969188242,1,0,0.484719749,correct
0.28119098,0,0.269863373,0,0,0,0.429734646,0.015091769,0,0.255594993,correct
1,0,0.947216589,0,0,0,0,0,0.875398128,0,correct
0,0,0,0,0,0,0,0,0,0,correct
0,0,0,0,0,0,0,0,0,0,correct
0.698661344,0,0.628628212,0,0,0,0,0,0.58096529,0,correct
1,0,1,0,0,0,0,0,1,0,correct
1,0,0.989403228,0,0,0,0,0,0.914386155,0,correct
1,0,1,0,0,0,0,0,1,0,correct
0,0,0,0,0,0,0,0,0,0,correct
0,0,0,0,0,0,0,0,0,0,correct
-0.634603393,0.693364659,0.122373291,0,0,0.083471181,0,0,0,0,correct
0,0,0,0,0,0,0,0,0,0,mistake
0.772023455,0,0.694636577,0,0,0,0,0,0.641968866,0,correct
0,0,0,0,0,0,0,0,0,0,mistake
1,0,1,0,0,0,0,0,1,0,mistake
0,0,0,0,0,0,0,0,0,0,correct
1,0,1,0,0,0,0,0,0.932621632,0,correct
0,0,0,0,0,0,0,0,0,0,correct
-0.296715254,1,0.733027194,0,0,1,0,0,0,0,correct
-0.644337642,1,0.476038192,0.055918149,1,0,0,0,0,1,correct
0,1,1,0.316066567,1,0,0,0,1,0.748322733,correct
0.714082592,0.117954683,1,0.113336929,0,0,1,1,0,0.684625588,mistake
0.714082592,0.149485778,1,0.143633627,0,0,1,1,0,0.558425703,mistake
0.44114285,0.232689964,0.591418044,0.22358049,0,0,0.49204096,0.323680649,0,0.426653591,correct
-0.119517108,0.272660452,0.175471656,0.261986191,0,0,0.084160358,0.045924093,0,0.238523905,mistake
-0.519540516,0.682775239,0.260295827,0.389907233,0.266138347,0,0.069831274,0.038913629,0,0.438051198,mistake
-0.613031736,0.783490367,0.284985864,0.364699435,0.388118423,0,0.218584302,0.19485062,0,0.185226841,mistake
-0.23179946,0.910087726,0.721593284,0.239356239,0.635102874,0,1,0.331267104,0,0.184563549,correct
-0.011618887,1,0.990551766,0.338883418,1,0,1,0.468807491,0,0.612016657,mistake
0.122064897,0.386554429,0.485815034,0.177362173,0.194059212,0,0.387663484,0.095328582,0,0.537545869,mistake
